#node_index In_vivo_essentiality  GWAS_Mpval  pLI ncGERP  RVIS_percentile slr_dn/ds GDI gene_age
node	attribute_0	attribute_1	attribute_2	attribute_3	attribute_4	attribute_5	attribute_6	attribute_7
2454	-0.143582741430799	-0.808884812758264	0.216711766991388	-1.09844376654787	-0.0606075482235939	-0.158394029202023	-0.494090645178183	1.34190386529183
569	-0.272651459477628	1.91584862979612	2.31132041752565	-1.39607405323682	-0.252999934363764	1.0736554026122	-0.494090645178183	0.767394401572999
3232	-0.200987623585075	-0.808869800988874	-0.409020646953721	-0.903998093886234	-0.177646249792197	-0.463035277446778	-0.494090645178183	-0.129784760946819
6887	1.25567219294961e-17	-0.696497589339148	0.380018707965405	-1.52356437634927	-0.310396996228914	-0.471655653464542	-0.494090645178183	0.0748350480489288
17584	-0.253915711180891	-0.808872507205816	-0.598126264923579	1.17092984468012	0.123412206297513	-0.401791210939463	-0.494090645178183	-0.208484687483645
1174	-0.215246577323352	-0.807959716326046	-0.538964088121247	-0.720329480914428	-0.0723648607099376	-0.497085158988652	0.936363206423505	-0.688554239358285
7079	1.25567219294961e-17	-0.798687171160412	-0.602125905021918	-1.10165395453694	-0.147718545281504	-0.477233492687098	-0.494090645178183	-0.0314098527757865
2185	1.25567219294961e-17	4.8845627514515e-17	2.74764823396288e-18	8.93195622701394e-17	1.03268690163099e-18	2.9825378144528e-18	2.15745787216981e-17	-4.09154920659233e-17
5971	-0.261864977373629	-0.7950806095029	-0.670734833119633	-0.957195494896373	-0.300545793494145	-0.348515553293865	-0.494090645178183	-0.448519463420965
662	0.00769419654704327	-0.808875094901615	-0.970750615965425	-1.23395955964078	-0.130973282043378	1.78493498623166	-0.494090645178183	0.543099610943044
18125	0.0247903661965841	-0.806657264876968	0.420110139853016	1.08127388004811	-0.221914312714264	-0.448161205122236	-0.494090645178183	-0.417039492806235
5671	-0.243129229076892	1.9166945823214	1.54695471780257	-0.98218910140496	-0.219919132413551	-0.237992046036826	-0.494090645178183	1.88493335839593
7512	-0.165155705638799	-0.808884763666565	-1.09714698533441	-1.75836669805307	-0.264935387948385	0.692870062779077	-0.494090645178183	-0.208484687483645
7091	-0.175942187742798	1.45396402505289	0.0643575141825115	-1.01016359676666	-0.323900091478382	-0.495722466469399	-0.494090645178183	-0.6137893091483
17766	-0.188561562833878	-0.808502692243294	0.418754326218178	-0.877399393379221	0.0428924298758864	-0.491159943794205	-0.494090645178183	-0.515414400977267
13782	-0.0576599517999696	0.128113238193536	-1.51951334854015	1.69304399167054	0.692038592000681	-0.303832337082295	0.936363206423505	-0.527219389957791
7504	1.25567219294961e-17	1.64994465936196	0.43856076379121	-0.339692904715365	-0.202229721354552	0.291733052975869	-0.494090645178183	-0.527219389957791
6810	-0.272651459477628	0.95449722536458	2.47468355989257	-0.492406133480143	-0.362948620220905	-0.488554543003918	-0.494090645178183	-0.208484687483645
3227	-0.184650707161149	1.75959032908782	0.492991931020961	0.157427635766462	-0.37136756852552	0.326243998251357	-0.017272694644287	0.0158101031463092
6077	-0.261864977373629	-0.072157756129034	0.491573546337568	-1.37979381413604	-0.0807374923290006	-0.485690035854297	-0.494090645178183	-0.239964658098376
3279	14.3968619342878	-0.805414763041639	-1.01333887064026	-0.774444078491763	-0.113159172215585	-0.447284411277754	-0.494090645178183	-0.208484687483645
502	1.25567219294961e-17	-0.807338633837481	0.446124288413206	-1.79230297111321	-0.212045295869666	-0.245516925205793	-0.494090645178183	1.99904825187433
1893	-0.107750823484522	-0.808884811865408	-0.496527512863138	-0.116355540124838	0.867685714902725	-0.170209855915566	-0.017272694644287	-0.133719757273661
2452	-0.243129229076892	1.9152203118759	-0.436463804170329	0.613274330635032	0.418592006144051	-0.412022537086785	-0.494090645178183	-0.275379625039948
13465	-0.215246577323352	-0.761321768247125	-0.276846315351603	0.905401437913027	0.501783899039847	-0.481150879300083	0.459545255889609	-0.6137893091483
8571	-0.184650707161149	-0.808884812748032	-0.554424972282301	-0.803794368704253	-0.130973282043378	-0.0975726373009721	-0.494090645178183	-0.220289676464169
10922	-0.0810658089950472	1.91668961180139	1.51060621357534	-1.68223938281248	-0.350229345803861	-0.494877630263917	-0.494090645178183	0.31880482031309
16987	-0.200987623585075	-0.808883042727426	-0.11377638066125	-1.68820116051092	-0.304553968205398	-0.091737576344971	-0.494090645178183	-0.00779987481473869
12124	-0.243129229076892	-0.808884721227562	-0.275372807501672	1.03243316273799	-0.14201803013661	-0.0912823284912493	-0.494090645178183	0.389634754196233
15838	1.25567219294961e-17	-0.257429092133454	1.3963840302483	0.180586849136769	-0.388030886858438	-0.500857926215006	-0.494090645178183	-0.680684246704602
11595	-0.190201141481076	-0.808884681646662	-0.242771903591683	0.00104562072512269	-0.306762917824044	-0.455900942442701	-0.494090645178183	0.554904599923568
10103	-0.0326145159576934	-0.720177063040793	-0.242771903591683	0.00104562072512269	-0.130973282043378	-0.472100025568864	-0.494090645178183	-0.28324961769363
10039	-0.200987623585075	1.91666828736021	-0.191883324630063	-1.75355141606557	-0.288770666897973	0.97684142008236	-0.494090645178183	3.00247231521886
15779	1.25567219294961e-17	-0.797587970359209	0.376038579755603	0.705452585836549	-0.208286518696002	-0.458051937790839	-0.494090645178183	-0.586244334860411
16043	-0.0576599517999696	-0.808044175273591	-0.911061420823232	-1.2470296107486	0.997906857743896	-0.481056988210305	0.459545255889609	-0.539024378938315
4739	1.25567219294961e-17	1.61299789148365	0.320207736971424	0.278726882036727	-0.0456436959682473	-0.42411409158799	-0.494090645178183	-0.208484687483645
6663	-0.00309228555695358	1.90323575690233	0.136762280122048	-0.965679563160435	-0.355627021081682	-0.490457448144051	-0.494090645178183	0.747719419938792
10923	-0.200987623585075	1.91669447877011	1.18020891651555	-1.16585771438065	0.0387951846154939	-0.382365416088089	-0.017272694644287	0.77132939789984
1825	-0.292146460999979	-0.362418995884387	-0.716305320073643	-1.21309333769235	-0.245642707004885	1.62981071649571	-0.494090645178183	-0.208484687483645
11004	0.456412960199102	-0.808884812757826	-0.403490620252039	-1.59739870016798	-0.114228018805252	-0.177166220674873	-0.494090645178183	-0.0589548270636757
20243	1.25567219294961e-17	4.8845627514515e-17	2.74764823396288e-18	8.93195622701394e-17	1.03268690163099e-18	2.9825378144528e-18	2.15745787216981e-17	-4.09154920659233e-17
6026	1.25567219294961e-17	0.272889862823952	-0.528758537848514	0.00104562072512269	-0.324470142992871	-0.476305948945467	0.459545255889609	-0.594114327514093
804	-0.286910413215906	-0.583179312157484	1.01922833886064	-1.79322016768041	-0.245624892895057	-0.393887381564873	-0.494090645178183	2.24695302046533
8564	1.25567219294961e-17	1.19867683221246	-0.734189166974166	-0.45503037328719	0.198587749770801	-0.497480503819488	-0.494090645178183	-0.735774195280381
17370	1.25567219294961e-17	-0.808658291292223	0.0251321468079409	0.269784215489067	-0.251325408039951	-0.43469386292189	-0.494090645178183	-0.318664584635202
12231	-0.0998015572917865	-0.808884812758264	-0.855556443948485	1.12140122994654	0.48254466042583	-0.00645432901238176	-0.494090645178183	0.0630300590684049
15245	1.25567219294961e-17	-0.80888188628984	-0.49362568399591	0.989324923990337	-0.109952632446582	-0.442257595624586	-0.494090645178183	-0.220289676464169
42	-0.272651459477628	-0.808884812758264	-0.0294448626149688	1.93289089450559	0.0432487120724422	4.7523454202312	-0.494090645178183	1.14515404894976
923	1.25567219294961e-17	1.1827224024617	-0.242771903591683	0.00104562072512269	-0.324131674906143	-0.499412466758786	-0.494090645178183	-0.208484687483645
12254	1.21071613005799	-0.808884812758194	0.314615079605239	-1.70356420304451	-0.271865076671397	-0.455262167667877	-0.494090645178183	0.295194842352042
12915	-0.278961147023168	1.9052311538743	0.247468469032928	-0.544227739635599	-0.331916440900889	-0.486991037926111	-0.494090645178183	-0.0353448491026278
2230	1.25567219294961e-17	-0.0666809226655576	3.37640655956846	-0.19798603478027	-0.286632973718638	-0.49535089816518	-0.494090645178183	0.334544805620455
12084	-0.261864977373629	1.79935904225706	-0.110272842894583	-1.45294024052352	-0.115831288689754	-0.123423753616733	-0.494090645178183	0.95233922893454
1798	-0.236819541531352	-0.808631633487323	1.21485875887631	0.411491085424162	0.0870714222488142	-0.469684680389363	1.8899991074913	-0.204549691156804
5626	-0.226033059427352	1.74135292107787	-0.522309817058446	0.899210361070843	-0.149856238460839	-0.493481635487192	-0.494090645178183	-0.208484687483645
16333	1.25567219294961e-17	-0.793529165227467	0.252923921323343	-1.72213743357106	-0.297748978251181	-0.386461069949924	-0.494090645178183	0.602124555845664
10494	0.684023842967839	-0.775609546771243	-0.457002204293495	-1.3834626004126	-0.1307951409451	-0.479201841326226	-0.017272694644287	-0.208484687483645
14587	1.25567219294961e-17	1.91612567361116	0.165079708295256	-1.81179339820696	-0.380919494215183	-0.480000560898205	-0.494090645178183	1.13334905996924
12042	0.15102186833215	1.54837284120059	0.333770468887082	0.613274330635032	0.00779863351513317	0.0413063624743447	-0.494090645178183	-0.539024378938315
12249	1.25567219294961e-17	1.46738227429358	1.11156048874104	0.0409436714836983	-0.224390473980327	-0.500141023166937	-0.494090645178183	-0.208484687483645
18709	1.25567219294961e-17	-0.741110799882715	-0.602901827138453	1.01729941934814	0.368890639724507	0.824853945436444	-0.494090645178183	-0.208484687483645
5912	-0.215246577323352	1.49434835898355	2.20782154897712	-0.830163770067523	-0.282749497776179	-0.482219894185098	-0.494090645178183	-0.369819536884139
10130	1.25567219294961e-17	0.316626057223219	-1.3917030194301	0.367236350961684	-0.370868773450342	-0.500656147043173	-0.494090645178183	-0.810539125490365
3508	1.25567219294961e-17	-0.525656685505098	-0.624404916081517	-0.363540015513013	-0.230821367628161	0.644886818035146	-0.494090645178183	0.389634754196233
7824	1.25567219294961e-17	-0.662419821098703	0.480509745352388	1.31859849231365	-0.0486720946389722	0.277814248373802	-0.494090645178183	-0.511479404650426
13526	-0.243129229076892	1.91613422775087	1.55528000164208	-1.75423931349292	-0.230073175015393	1.25764255583644	-0.494090645178183	1.77081846491753
7199	-0.0747561214495068	-0.808522836961562	-0.562367037614967	-1.77831572343042	-0.0171411202437778	-0.428809585689807	-0.494090645178183	0.787069383207205
11313	-0.286910413215906	-0.0492303336463595	-0.183986960060615	-1.24106783305016	0.0742452631728029	-0.4697635214724	-0.494090645178183	-0.0864998013515648
173	0.115189950385873	-0.808884807879367	-0.164457473511928	1.70565544449864	0.0947314894747655	0.0339519906476303	-0.494090645178183	-0.00386487848789738
20463	1.25567219294961e-17	4.8845627514515e-17	2.74764823396288e-18	8.93195622701394e-17	1.03268690163099e-18	2.9825378144528e-18	2.15745787216981e-17	-4.09154920659233e-17
2556	1.25567219294961e-17	-0.176851909046642	-0.756484433658125	0.564892211612394	-0.0103717585092162	-0.340335045718557	-0.494090645178183	-0.405234503825711
12789	1.25567219294961e-17	4.8845627514515e-17	2.74764823396288e-18	8.93195622701394e-17	1.03268690163099e-18	2.9825378144528e-18	2.15745787216981e-17	-4.09154920659233e-17
4504	1.25567219294961e-17	0.0242707982130776	1.55139267490562	-0.241552871815407	-0.130973282043378	-0.361603027275977	-0.494090645178183	0.31880482031309
2849	1.25567219294961e-17	-0.805296474449788	-0.242771903591683	0.00104562072512269	-0.0764621059703301	-0.48813858068986	-0.494090645178183	-0.649204276089872
10392	-0.218083793234615	1.89706414605983	0.976949546458871	-0.400686476562224	-0.250773170635289	-0.495063992223964	-0.494090645178183	-0.298989603000995
8206	1.25567219294961e-17	1.69581793250635	0.179021930665302	-0.492406133480143	-0.220275414610107	-0.493210843367332	-0.494090645178183	-0.208484687483645
2940	-0.296057316672708	1.91669493003425	1.3437992963736	-1.88356402974364	-0.275214129319022	-0.313381282855785	-0.494090645178183	-0.208484687483645
19644	-0.0639696393455099	-0.78135849563351	1.13189812804888	1.87740050207357	0.104172967683496	1.19244167677454	-0.494090645178183	-0.208484687483645
16957	0.0498358020388602	-0.808884799392729	-0.621863870595433	-0.298877657385705	-0.128835588864043	0.0127169873432314	-0.494090645178183	0.613929544826188
10157	-0.272651459477628	-0.788768730510304	-1.31411530364136	1.42545189262142	0.106845084157665	0.270163606877243	1.8899991074913	-0.405234503825711
5050	-0.215246577323352	-0.808884805005528	-0.675457420397809	1.76848340948378	-0.130973282043378	0.626886545566116	-0.494090645178183	0.125990000297866
14865	1.25567219294961e-17	-0.808862272400509	0.265558469936319	0.668994022210792	-0.0830533266066137	-0.444835979843748	-0.494090645178183	-0.291119610347313
2969	-0.261864977373629	-0.808884812758264	-0.119607740282025	-0.848737000594072	-0.0445748493785797	-0.410907070763669	-0.494090645178183	0.0236800957999918
41	-0.129323787692522	-0.808208099663001	0.0545111736354764	-1.16494051780957	-0.0611419715184277	1.60967389387698	-0.494090645178183	1.25926894242816
6863	-0.154369223534799	1.91669486267413	2.97009783924383	-1.79161507368587	-0.130973282043378	-0.288076157240277	-0.494090645178183	2.38467789190478
11100	1.25567219294961e-17	0.833358254403936	-0.773646454775345	-1.07413805746274	-0.229805963367977	-0.483789420345617	-0.494090645178183	-0.137654753600502
17778	1.25567219294961e-17	1.52213894768749	-0.519327300061729	0.00104562072512269	-0.304749923413504	-0.483421210887538	-0.494090645178183	-0.208484687483645
6076	-0.0468734696959691	1.70562937781128	0.767864500853675	-1.31857094314543	-0.0574010084545911	0.425236192503206	-0.494090645178183	1.19237400487186
18150	1.25567219294961e-17	0.986431420400164	-0.321648514113967	0.519949579726462	0.283204771452821	0.345673583954805	3.32045295909298	-0.208484687483645
8322	-0.261864977373629	1.91669493004102	-0.242771903591683	0.00104562072512269	-0.130973282043378	-0.220173815468499	-0.494090645178183	7.27194332984168
4569	-0.211774105689075	-0.271921833298716	1.49538714403249	-0.720329480914428	-0.324594841761666	-0.500528618891324	-0.494090645178183	-0.326534577288885
6435	-0.236819541531352	-0.350113936860938	-0.430612664389252	-1.51874909436177	0.095978477162711	0.556837917310885	-0.494090645178183	1.20024399752554
9670	1.25567219294961e-17	-0.484115343282296	-0.394666741517529	-0.500431603456719	-0.33150671637485	-0.48373107794417	-0.494090645178183	-0.267509632386265
6427	1.25567219294961e-17	-0.808789342228664	-0.0775700748593368	-1.53273634204067	-0.200626451470051	0.276765197563032	-0.494090645178183	1.1963090011987
15201	1.25567219294961e-17	1.86091078465423	1.86388545991612	-0.492406133480143	-0.307724879754745	-0.480134995744931	-0.494090645178183	-0.208484687483645
7068	1.25567219294961e-17	1.73807759869526	0.859052625837018	0.456663016453837	0.531889744648818	-0.486578115853817	-0.494090645178183	-0.208484687483645
5115	-0.236819541531352	1.91621832054433	2.8049662956581	-1.57538598250861	-0.263741842589923	-0.475587874081301	-0.494090645178183	7.01178389439278e-05
6426	0.838137996856945	-0.804711584524603	-0.198587526480415	-0.741883600290198	-0.0146471448678866	1.56703220810983	-0.494090645178183	1.23565896446711
932	-0.215246577323352	-0.787156014231298	0.0944362503046148	-1.22066020938533	-0.256331172901561	-0.407438381714425	-0.494090645178183	-0.322599580962043
5069	1.25567219294961e-17	-0.808814549891309	-0.179348028347118	-0.553629004470746	0.0323821050774882	-0.475912094535104	-0.494090645178183	-0.452454459747806
18492	1.25567219294961e-17	-0.161494668311151	-0.725626075119285	0.00104562072512269	0.126440604968238	-0.484968931548515	-0.494090645178183	-0.208484687483645
2961	0.311445709766797	-0.758619491198096	-0.175192027952297	-1.30733528517201	-0.346719966167785	1.18341771541274	-0.494090645178183	-0.0392798454294691
9370	-0.175942187742798	-0.040773572044583	1.06156930864014	-1.49811217155708	-0.292030648996459	-0.420782110816703	-0.494090645178183	0.625734533806712
13714	1.25567219294961e-17	0.25771121467281	-0.541916615212688	0.269784215489067	-0.360347760186047	-0.461986431838828	-0.494090645178183	-0.550829367918839
15006	1.25567219294961e-17	1.7734671703875	1.9977349862864	-0.566240457294967	0.149777088842647	0.863430817165402	-0.494090645178183	-0.0904347976784061
6917	1.25567219294961e-17	-0.808884812483603	0.976911968882458	1.49424163530889	-0.2629580217575	1.34097580938204	1.4131811569574	-0.302924599327837
7620	1.25567219294961e-17	4.8845627514515e-17	2.74764823396288e-18	8.93195622701394e-17	1.03268690163099e-18	2.9825378144528e-18	2.15745787216981e-17	-4.09154920659233e-17
55	-0.296057316672708	-0.808884812758212	-0.0174753905423919	-1.8824175340327	-0.310717650205815	-0.282722847702076	-0.494090645178183	2.13283812698693
2074	-0.0468734696959691	-0.783622703739095	-1.09159757625469	0.644917612273288	0.848980899583542	-0.501501733858966	1.8899991074913	-0.857759081412461
2062	-0.0281377213992333	-0.459927168468685	0.00466658709425209	0.820102156981033	0.259155723185299	-0.421686947246405	0.459545255889609	-0.849889088758778
13132	-0.272651459477628	1.70690575757857	-0.194211055004527	-1.36718236130793	-0.0873287129652841	0.967415201794773	-0.494090645178183	1.45601875877023
15986	1.25567219294961e-17	1.86965412655316	1.50253852407867	-0.211743983319319	-0.380728883240026	-0.499508636679869	-0.494090645178183	-0.448519463420965
13741	3.52553184282769	-0.808864580970367	0.00191799588128008	-0.982876998832302	-0.187444010197484	1.55093896643761	0.459545255889609	1.6055486191902
676	4.18129284796467	1.91442676615377	1.41726989575547	-1.59006112761485	-0.377664856349645	-0.498656224170312	-0.494090645178183	0.676889486055649
13162	1.25567219294961e-17	1.53147196641548	1.16577282946759	0.111567807309447	-0.243558456155033	-0.499397605754641	0.459545255889609	-0.830214107124572
15359	1.25567219294961e-17	-0.742508020454012	-0.881295583114075	-1.0291954255768	-0.0180318257351674	-0.465314432755444	0.936363206423505	-0.208484687483645
3134	0.0435261144933199	1.78836634554187	-0.683358091705548	-1.10165395453694	0.206425958095031	-0.483184633637686	0.936363206423505	-0.0864998013515648
12704	0.348917206360272	-0.808567063451917	-0.634645982041161	-1.2335009613533	-0.245553636455746	2.1114421986483	-0.494090645178183	0.629669530133553
1767	-0.154369223534799	1.9166364030106	2.30858216351243	-1.90007356798817	-0.27797531634233	-0.346651204683382	-0.494090645178183	3.80914656222133
13910	1.25567219294961e-17	-0.725176559732501	-0.242771903591683	0.00104562072512269	-0.201695298059718	-0.378134198764025	0.936363206423505	-0.208484687483645
16297	1.25567219294961e-17	1.43585585366687	2.2285610038839	-0.339692904715365	-0.386696610032337	0.150809244911102	-0.494090645178183	-0.487869426689378
7615	-0.261864977373629	1.46814289884096	0.421561422260928	-1.81477428705618	-0.264632548081313	-0.330110053858249	-0.494090645178183	1.22778897181343
10826	1.25567219294961e-17	1.74734568651432	1.48581358447704	0.892331386801319	-0.12651975458643	-0.500156472779168	-0.494090645178183	-0.743644187934063
1179	-0.294224423685628	-0.748687466943905	-0.894560437779885	-1.17113159465175	-0.130973282043378	-0.429112303048223	-0.494090645178183	-0.114044775639454
6680	1.25567219294961e-17	-0.679262423149298	1.27912052290359	-0.36629160521849	-0.130973282043378	-0.427951794706366	-0.494090645178183	0.488009662367266
4221	-0.182251875288338	1.90234789175985	1.22396676618969	-0.957195494896373	-0.288521269360384	0.916309137352791	-0.494090645178183	-0.243899654425217
349	-0.272651459477628	-0.808867370549772	-0.824628788037611	1.01729941934814	-0.0654173578770981	-0.446299691550698	-0.494090645178183	-0.255704643405741
455	1.25567219294961e-17	-0.808496645394461	-0.242771903591683	0.00104562072512269	-0.130973282043378	-0.409836938063298	-0.494090645178183	-0.0589548270636757
14309	1.25567219294961e-17	-0.807165398783971	-0.670244954487329	0.00104562072512269	-0.277672476475258	1.5439570431272	-0.494090645178183	0.192884937854168
9815	-0.289747629127168	-0.777001457411334	2.63063567728743	-0.241552871815407	-0.181565353954312	-0.474358368991638	-0.494090645178183	0.346349794600979
2082	-0.296057316672708	-0.762044550854671	-0.52314005341478	1.18468779321917	0.73443617339083	-0.473706499036926	1.8899991074913	-0.849889088758778
4536	-0.165155705638799	-0.808884812758264	-1.18751049327842	0.984509642002837	-0.00164284469359739	0.701194050325364	-0.494090645178183	-0.208484687483645
14620	1.25567219294961e-17	-0.80888481274708	-0.620300039445432	-0.937705067802627	-0.228897443766759	1.65294287386124	-0.494090645178183	0.735914430958268
5112	1.25567219294961e-17	-0.808118829482878	-0.773382438355929	0.439006982498372	-0.0194569545213909	-0.496582455283031	0.459545255889609	-0.731839198953539
3274	1.25567219294961e-17	1.90722252705758	-0.448940291376591	0.573605579020199	0.335221972149978	-0.250904892420085	0.459545255889609	-0.0983047903320888
17890	1.25567219294961e-17	-0.532413490241028	-0.242771903591683	0.00104562072512269	-0.307475482217156	-0.413804966571949	-0.494090645178183	-0.208484687483645
6146	-0.272651459477628	-0.626371859926608	1.10138781769132	-0.866851632837024	-0.252269555860824	-0.482820722638655	-0.494090645178183	-0.263574636059424
7175	1.25567219294961e-17	-0.786980675302547	-0.431605242166201	1.65016505206274	0.704508468880137	-0.235197648050291	3.32045295909298	-0.747579184260904
16164	-0.294224423685628	0.748209190977515	-1.26669521649205	1.42957927718158	-0.0126875927868294	2.68144086189735	-0.494090645178183	-0.208484687483645
5517	0.0856677199851368	1.8869521267299	1.47855677259949	-1.77602273200854	-0.26716215167686	-0.447881178875527	-0.494090645178183	0.956274225261382
9464	1.25567219294961e-17	1.19881371050681	-0.406707962411024	-0.652456934794157	-0.343103701872743	-0.477971969031519	-0.494090645178183	-0.247834650752058
14778	-0.286910413215906	-0.808884585201736	-0.705856105032605	-0.745093788279273	-0.333804736542635	-0.334429497594276	-0.494090645178183	0.141729985605231
810	-0.243129229076892	1.91220818721494	0.276103448746585	-1.80216283422807	-0.264276265884757	-0.450535223534033	-0.494090645178183	0.617864541153029
3993	1.25567219294961e-17	-0.808884811658045	-1.67599496347601	-1.54993377771254	0.0477022395293906	0.222299509370032	-0.494090645178183	0.531294621962521
11660	-0.272651459477628	-0.80888481275775	-0.401325959023897	1.68157903455725	-0.129904435453711	2.15033370569939	-0.494090645178183	0.177144952546803
15851	1.25567219294961e-17	-0.209586574284894	-0.375467625993771	0.625427185175655	-0.131863987534768	-0.171644860828172	-0.494090645178183	-0.208484687483645
10077	1.25567219294961e-17	-0.785741962423836	-0.789868476297904	-0.965679563160435	-0.130082576551989	-0.488991284803423	-0.494090645178183	-0.208484687483645
8341	-0.283437941581628	-0.808884812758264	1.07189501177188	-1.29243084092202	-0.291799065568698	2.49278533374383	-0.017272694644287	1.85738838410804
289	-0.278961147023168	1.22071918127968	0.870634669283412	0.820102156981033	-0.239479025004468	-0.454521849898161	-0.494090645178183	-0.208484687483645
2308	1.25567219294961e-17	-0.808880740938758	-0.0724957647962054	0.910904617327868	0.441215925625349	-0.449035374530667	0.459545255889609	-0.204549691156804
14597	-0.226033059427352	-0.787338334382836	0.483146807461548	-0.183769487957623	0.356777045041608	0.159912446961428	-0.494090645178183	-0.369819536884139
10493	1.25567219294961e-17	-0.808879931069488	-1.56383273727146	0.710955765251392	0.419126429438885	-0.400575281636291	0.459545255889609	-0.208484687483645
7680	-0.186728669846798	1.91629287835399	0.23548636865805	-1.60313117872267	-0.343851894485511	-0.480009125415855	-0.494090645178183	0.629669530133553
10431	-0.236819541531352	-0.808884812758261	-0.662905350448476	-1.76914375773902	0.474528311003323	-0.450346377539863	-0.494090645178183	0.393569750523075
16016	1.25567219294961e-17	0.00283536006777683	-0.249140386969383	-0.662775396200387	-0.328389247154986	-0.415660545461962	-0.494090645178183	-0.605919316494617
2347	1.25567219294961e-17	-0.808884808887707	-0.548120355572157	1.62631794126509	0.677074739745335	0.169536777770478	4.27408886016078	-0.428844481786759
9465	-0.220482625107426	1.91480336874284	3.22645859964665	-0.92348852097998	-0.367794058094065	-0.499977827525125	-0.494090645178183	-0.208484687483645
8823	-0.0747561214495068	-0.808884643984832	-0.503288203907519	-1.83885069699757	-0.141839889038332	0.970801059106161	-0.494090645178183	1.11367407833503
3589	-0.294224423685628	-0.808884812758264	-0.622227543294319	1.09159234145045	-0.130973282043378	5.72623143746483	-0.494090645178183	6.81941875225493
6695	1.25567219294961e-17	1.41015413877574	1.43244217808585	0.911363215611467	-0.216498823326615	0.0307655958762516	-0.494090645178183	3.12445720135094
12174	1.25567219294961e-17	-0.808883718025292	-0.435434783575696	-0.848737000594072	-0.0695146031374907	1.34010452361322	-0.494090645178183	0.346349794600979
5023	2.31803311475829	-0.626101854950138	-0.710570832256435	-1.14499149243223	-0.338757059074762	-0.488454711832541	-0.494090645178183	-0.208484687483645
14070	-0.247606023635352	-0.797792718269639	-1.80440168949899	0.00104562072512269	-0.132932834124436	-0.477531960187135	0.936363206423505	-0.645269279763031
7697	-0.207297311130615	-0.808555149921695	-0.99216481033544	-1.17365388521738	-0.315384946980697	-0.330910269250776	-0.494090645178183	-0.208484687483645
2342	1.25567219294961e-17	-0.808869733169936	-0.307509439884616	1.56899315569479	1.24481041995711	-0.373143525807348	2.84363500855909	-0.511479404650426
2176	0.964369498992515	1.74597190843217	0.202825204331409	-1.01016359676666	0.238313214686781	-0.49769237032989	0.936363206423505	-0.629529294455665
11669	1.25567219294961e-17	-0.801551124115483	-0.293516069087166	-1.41166639491415	-0.322439334472503	-0.253373844135977	-0.494090645178183	2.18005808290903
12916	-0.294224423685628	-0.808810724353342	0.668739002723894	1.84323492986969	0.143364009304642	0.43216453627759	-0.494090645178183	-0.0235398601221039
13577	0.0856677199851368	1.90273405628205	-1.09771713786815	-1.55337326484535	0.0427142887776084	-0.466521943342969	-0.017272694644287	-0.208484687483645
9553	-0.222560587793075	-0.679262423149298	1.95132322271926	-0.830163770067523	-0.366618326845431	-0.500141606374948	-0.494090645178183	-0.200614694829963
